"mean","se","p","lower_0.99","upper_0.99","lower_0.95","upper_0.95","lower_0.9","upper_0.9","lower_0.99_q","lower_0.95_q","lower_0.9_q","upper_0.9_q","upper_0.95_q","upper_0.99_q","SiteName","group_name","group_num","study_num","Rhat","Rhat_upper_CI","parameter","grouping","Period","Latitude","Longitude","maxTempChangeAnnual","se_maxTempChangeAnnual","meanTempChangeAnnual","se_meanTempChangeAnnual","Study","StudySite","trajectory_ID","minYear","maxYear","maxTempChangeAnnualSample","se_maxTempChangeAnnualSample","meanTempChangeAnnualSample","se_meanTempChangeAnnualSample","maxWaveChangeAnnualSample","se_maxWaveChangeAnnualSample","meanWaveChangeAnnualSample","se_maxWaveChangeAnnualSample.1","bigWaveYears"
0.00820529,0.0591746,0.550222,-0.142238,0.162256,-0.107429,0.124707,-0.0867806,0.108708,-0.142192,-0.106615,-0.0875896,0.108383,0.126388,0.162228,"DCE-Duncan's Cove Exposed-9-30:DCE","Scotian Shelf",21,16,1.00088,1.00136,"site_slope","Ecoregion","1900-2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.029681,0.0617456,0.328,-0.191536,0.124341,-0.151726,0.0888457,-0.13139,0.0675832,-0.191323,-0.153309,-0.133092,0.0667736,0.0880622,0.123849,"DCP-Duncan's Cove Protected-9-31:DCP","Scotian Shelf",21,17,1.00383,1.0155,"site_slope","Ecoregion","1900-2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-0.0495691,0.0256984,0.0575556,-0.109727,0.0639728,-0.0873136,0.0164402,-0.0823693,-0.0154376,-0.0958093,-0.0800559,-0.0702332,0.00751029,0.0310601,0.0783939,"Dean_etal_2000-Knight Island-13-22:Dean_etal_2000","Gulf of Alaska",8,18,1.00831,1.01514,"site_slope","Ecoregion","1900-2015",60.3301,-147.773,0.00131801,0.00658843,-0.00606704,0.0040413,"Dean_etal_2000","Dean_etal_2000-Knight Island-13-22",22,1990,1998,0.0250887,0.0967262,0.0383169,0.0409224,NA,NA,NA,NA,NA
0.00941518,0.0398064,0.602889,-0.0835243,0.113813,-0.0746267,0.0809301,-0.0579515,0.0746316,-0.0910502,-0.0722771,-0.0579598,0.0746149,0.0871757,0.109615,"Edwards_baja-AguaBlanca_1_1-25-1:Edwards_baja","Southern California Bight",23,19,1.00267,1.00548,"site_slope","Ecoregion","1900-2015",30.58,-116.35,0.0119555,0.00536992,0.012303,0.00391403,"Edwards_baja","Edwards_baja-AguaBlanca_1_1-25-1",1,1998,2006,0.0792376,0.0741324,0.0834153,0.0471163,-0.0233167,0.0946323,0.00466492,0.0166268,0
0.0199268,0.0393027,0.697333,-0.0781925,0.125819,-0.0543007,0.0989617,-0.0453114,0.0839693,-0.0837816,-0.0579527,-0.046045,0.083495,0.0952608,0.121242,"Edwards_baja-AguaBlanca_1_2-25-2:Edwards_baja","Southern California Bight",23,19,0.999868,1.00094,"site_slope","Ecoregion","1900-2015",30.58,-116.35,0.0119555,0.00536992,0.012303,0.00391403,"Edwards_baja","Edwards_baja-AguaBlanca_1_2-25-2",2,1998,2006,0.0792376,0.0741324,0.0834153,0.0471163,-0.0233167,0.0946323,0.00466492,0.0166268,0
-0.000349204,0.03733,0.502667,-0.0976566,0.0898236,-0.075014,0.0711843,-0.0591433,0.0625773,-0.0973842,-0.0735186,-0.0609885,0.0617869,0.0735968,0.0906194,"Edwards_baja-AguaBlanca_2_1-25-3:Edwards_baja","Southern California Bight",23,19,1.0018,1.00533,"site_slope","Ecoregion","1900-2015",30.58,-116.35,0.0119555,0.00536992,0.012303,0.00391403,"Edwards_baja","Edwards_baja-AguaBlanca_2_1-25-3",3,1998,2006,0.0792376,0.0741324,0.0834153,0.0471163,-0.0233167,0.0946323,0.00466492,0.0166268,0
0.00142908,0.0413824,0.514222,-0.107314,0.103583,-0.0861061,0.0769686,-0.0663271,0.0687425,-0.105618,-0.0800802,-0.0668392,0.0684412,0.0843693,0.105681,"Edwards_baja-AguaBlanca_2_2-25-4:Edwards_baja","Southern California Bight",23,19,1.00283,1.00304,"site_slope","Ecoregion","1900-2015",30.58,-116.35,0.0119555,0.00536992,0.012303,0.00391403,"Edwards_baja","Edwards_baja-AguaBlanca_2_2-25-4",4,1998,2006,0.0792376,0.0741324,0.0834153,0.0471163,-0.0233167,0.0946323,0.00466492,0.0166268,0
-0.00334853,0.0428772,0.465556,-0.108395,0.117763,-0.0850783,0.0837177,-0.0705401,0.07024,-0.114613,-0.0875479,-0.0737129,0.0679421,0.0822132,0.111779,"Edwards_baja-AguaBlanca_3_1-25-5:Edwards_baja","Southern California Bight",23,19,1.0003,1.00136,"site_slope","Ecoregion","1900-2015",30.58,-116.35,0.0119555,0.00536992,0.012303,0.00391403,"Edwards_baja","Edwards_baja-AguaBlanca_3_1-25-5",5,1998,2004,0.0826977,0.126253,0.0679203,0.0807042,-0.168018,0.137824,-0.0361737,0.0142398,0
0.0204789,0.0469281,0.668889,-0.104558,0.143017,-0.0708091,0.113791,-0.061823,0.0918173,-0.105498,-0.0713455,-0.0575838,0.0975041,0.113461,0.142598,"Edwards_baja-AguaBlanca_3_2-25-6:Edwards_baja","Southern California Bight",23,19,0.99987,0.999903,"site_slope","Ecoregion","1900-2015",30.58,-116.35,0.0119555,0.00536992,0.012303,0.00391403,"Edwards_baja","Edwards_baja-AguaBlanca_3_2-25-6",6,1998,2003,-0.0145608,0.159918,0.0235192,0.108222,-0.173014,0.19487,-0.0446639,0.0189073,0
-0.0319537,0.0394044,0.205556,-0.128245,0.0730144,-0.112905,0.0415841,-0.100193,0.0288944,-0.13017,-0.107705,-0.0955212,0.0338034,0.0471811,0.0717467,"Edwards_baja-Asuncion_1_1-25-9:Edwards_baja","Southern California Bight",23,19,1.00377,1.01106,"site_slope","Ecoregion","1900-2015",27.27,-114.7,0.0220471,0.00693387,0.0176896,0.00449145,"Edwards_baja","Edwards_baja-Asuncion_1_1-25-9",9,1998,2006,0.151586,0.104836,0.0986847,0.0663602,-0.175122,0.071379,-0.0880908,0.0149067,0
-0.029268,0.0397902,0.229778,-0.133999,0.0726879,-0.106462,0.0504554,-0.0960641,0.0342913,-0.134672,-0.109144,-0.0946579,0.0358907,0.0483545,0.071749,"Edwards_baja-Asuncion_1_2-25-10:Edwards_baja","Southern California Bight",23,19,1.00095,1.00258,"site_slope","Ecoregion","1900-2015",27.27,-114.7,0.0220471,0.00693387,0.0176896,0.00449145,"Edwards_baja","Edwards_baja-Asuncion_1_2-25-10",10,1998,2006,0.151586,0.104836,0.0986847,0.0663602,-0.175122,0.071379,-0.0880908,0.0149067,0
0.0164862,0.0380863,0.665556,-0.0801855,0.111877,-0.0499737,0.0993513,-0.0498386,0.0753826,-0.0801275,-0.0558997,-0.0455602,0.0800789,0.096173,0.111808,"Edwards_baja-Asuncion_2_1-25-12:Edwards_baja","Southern California Bight",23,19,1.00266,1.00678,"site_slope","Ecoregion","1900-2015",27.27,-114.7,0.0220471,0.00693387,0.0176896,0.00449145,"Edwards_baja","Edwards_baja-Asuncion_2_1-25-12",12,1998,2006,0.151586,0.104836,0.0986847,0.0663602,-0.175122,0.071379,-0.0880908,0.0149067,0
0.0731335,0.0392084,0.969556,-0.0304251,0.168691,-0.000696773,0.151138,0.0104357,0.138363,-0.0287953,-0.00350162,0.00938749,0.137726,0.149811,0.171662,"Edwards_baja-Asuncion_2_2-25-13:Edwards_baja","Southern California Bight",23,19,0.999881,0.999896,"site_slope","Ecoregion","1900-2015",27.27,-114.7,0.0220471,0.00693387,0.0176896,0.00449145,"Edwards_baja","Edwards_baja-Asuncion_2_2-25-13",13,1998,2006,0.151586,0.104836,0.0986847,0.0663602,-0.175122,0.071379,-0.0880908,0.0149067,0
0.000690001,0.0410911,0.495556,-0.0965071,0.11582,-0.078081,0.0805991,-0.0693776,0.0661899,-0.106403,-0.0774059,-0.066567,0.0704037,0.0824847,0.106945,"Edwards_baja-Asuncion_3_1-25-14:Edwards_baja","Southern California Bight",23,19,1.00026,1.00261,"site_slope","Ecoregion","1900-2015",27.27,-114.7,0.0220471,0.00693387,0.0176896,0.00449145,"Edwards_baja","Edwards_baja-Asuncion_3_1-25-14",14,1998,2006,0.151586,0.104836,0.0986847,0.0663602,-0.175122,0.071379,-0.0880908,0.0149067,0
0.0503802,0.0399698,0.891556,-0.0451461,0.157345,-0.0290397,0.125059,-0.0142093,0.116193,-0.0490061,-0.0282252,-0.0166509,0.11488,0.126657,0.154166,"Edwards_baja-Asuncion_3_2-25-15:Edwards_baja","Southern California Bight",23,19,1.00028,1.00068,"site_slope","Ecoregion","1900-2015",27.27,-114.7,0.0220471,0.00693387,0.0176896,0.00449145,"Edwards_baja","Edwards_baja-Asuncion_3_2-25-15",15,1998,2006,0.151586,0.104836,0.0986847,0.0663602,-0.175122,0.071379,-0.0880908,0.0149067,0
-0.0187786,0.0439444,0.340667,-0.129183,0.0970958,-0.109155,0.0633815,-0.0936424,0.0509016,-0.133767,-0.106184,-0.0911789,0.0538827,0.0670615,0.0950439,"Edwards_baja-Big Creek_1_1-25-18:Edwards_baja","Northern California",18,19,1.00098,1.00271,"site_slope","Ecoregion","1900-2015",36.07,-121.6,-0.0113465,0.00472251,-0.00468634,0.00391757,"Edwards_baja","Edwards_baja-Big Creek_1_1-25-18",18,1997,2004,-0.10871,0.117619,-0.0908433,0.100146,-0.0480119,0.157322,-0.0147319,0.0230026,0
0.018541,0.0506648,0.638889,-0.107942,0.155054,-0.0816216,0.114815,-0.0631464,0.103166,-0.110014,-0.0776286,-0.0635104,0.102981,0.119368,0.153561,"Edwards_baja-Eugenia Is_1_1-25-24:Edwards_baja","Southern California Bight",23,19,1.00061,1.00158,"site_slope","Ecoregion","1900-2015",32.8,-116.78,0.0118735,0.00526397,0.0113249,0.00390654,"Edwards_baja","Edwards_baja-Eugenia Is_1_1-25-24",24,2003,2005,-0.232564,0.461548,0.0459055,0.0144559,-0.095,0.0536936,-0.134,0.0573621,0
-0.0027925,0.0479514,0.477111,-0.125169,0.125978,-0.0921545,0.0964488,-0.0784716,0.0766607,-0.129073,-0.100229,-0.0808225,0.0754372,0.0916491,0.12269,"Edwards_baja-Eugenia_1_1-25-28:Edwards_baja","Southern California Bight",23,19,0.999722,1.00042,"site_slope","Ecoregion","1900-2015",31.75,-116.75,0.0113679,0.00528456,0.0120384,0.00391284,"Edwards_baja","Edwards_baja-Eugenia_1_1-25-28",28,2001,2006,0.184672,0.113995,0.145045,0.0477113,0.114262,0.107851,0.0514552,0.020649,0
0.0167348,0.0475045,0.635556,-0.104891,0.131187,-0.071744,0.114948,-0.0637611,0.0923393,-0.103626,-0.0754353,-0.0592732,0.0979379,0.112348,0.134775,"Edwards_baja-Eugenia_1_2-25-29:Edwards_baja","Southern California Bight",23,19,1.00167,1.00491,"site_slope","Ecoregion","1900-2015",31.75,-116.75,0.0113679,0.00528456,0.0120384,0.00391284,"Edwards_baja","Edwards_baja-Eugenia_1_2-25-29",29,2001,2006,0.184672,0.113995,0.145045,0.0477113,0.114262,0.107851,0.0514552,0.020649,0
0.0201651,0.0472916,0.672889,-0.102728,0.142701,-0.0714096,0.116985,-0.0538973,0.102835,-0.102998,-0.0744478,-0.0586694,0.0988131,0.115253,0.14237,"Edwards_baja-Eugenia_2_1-25-30:Edwards_baja","Southern California Bight",23,19,1.00051,1.00364,"site_slope","Ecoregion","1900-2015",31.75,-116.75,0.0113679,0.00528456,0.0120384,0.00391284,"Edwards_baja","Edwards_baja-Eugenia_2_1-25-30",30,2001,2006,0.184672,0.113995,0.145045,0.0477113,0.114262,0.107851,0.0514552,0.020649,0
0.0310848,0.0483512,0.738889,-0.0974862,0.152641,-0.0611353,0.124741,-0.0464136,0.109923,-0.0973496,-0.0611297,-0.0467548,0.109792,0.124704,0.152535,"Edwards_baja-Eugenia_2_2-25-31:Edwards_baja","Southern California Bight",23,19,1.00031,1.00084,"site_slope","Ecoregion","1900-2015",31.75,-116.75,0.0113679,0.00528456,0.0120384,0.00391284,"Edwards_baja","Edwards_baja-Eugenia_2_2-25-31",31,2001,2006,0.184672,0.113995,0.145045,0.0477113,0.114262,0.107851,0.0514552,0.020649,0
0.0139654,0.0473947,0.622222,-0.103582,0.139471,-0.0762216,0.111021,-0.0652155,0.0917245,-0.104614,-0.0803496,-0.0647764,0.0925037,0.107693,0.137977,"Edwards_baja-Eugenia_3_1-25-33:Edwards_baja","Southern California Bight",23,19,1.00318,1.00465,"site_slope","Ecoregion","1900-2015",31.75,-116.75,0.0113679,0.00528456,0.0120384,0.00391284,"Edwards_baja","Edwards_baja-Eugenia_3_1-25-33",33,2001,2006,0.184672,0.113995,0.145045,0.0477113,0.114262,0.107851,0.0514552,0.020649,0
0.0150583,0.0484385,0.625778,-0.106392,0.144662,-0.0872236,0.103591,-0.0661707,0.0913021,-0.106116,-0.080832,-0.06601,0.0918521,0.112228,0.144838,"Edwards_baja-Eugenia_3_2-25-34:Edwards_baja","Southern California Bight",23,19,1.00102,1.00194,"site_slope","Ecoregion","1900-2015",31.75,-116.75,0.0113679,0.00528456,0.0120384,0.00391284,"Edwards_baja","Edwards_baja-Eugenia_3_2-25-34",34,2001,2006,0.184672,0.113995,0.145045,0.0477113,0.114262,0.107851,0.0514552,0.020649,0
0.0236704,0.051218,0.687111,-0.112765,0.153093,-0.0806304,0.12106,-0.0586363,0.109484,-0.107723,-0.0773,-0.0605329,0.10812,0.125811,0.159855,"Edwards_baja-Eugenia_4_1-25-35:Edwards_baja","Southern California Bight",23,19,1.00174,1.00308,"site_slope","Ecoregion","1900-2015",31.75,-116.75,0.0113679,0.00528456,0.0120384,0.00391284,"Edwards_baja","Edwards_baja-Eugenia_4_1-25-35",35,2002,2006,0.151743,0.171692,0.150982,0.0726919,0.074,0.160873,0.0782303,0.0209117,0
0.0207767,0.0515413,0.651333,-0.108626,0.155377,-0.0812843,0.122364,-0.0644666,0.106055,-0.110536,-0.0813023,-0.0635455,0.107697,0.122193,0.154908,"Edwards_baja-Hipolito_1_1-25-39:Edwards_baja","Southern California Bight",23,19,1.00014,1.00039,"site_slope","Ecoregion","1900-2015",26.75,-113.6,0.0222011,0.00639887,0.0206297,0.00481143,"Edwards_baja","Edwards_baja-Hipolito_1_1-25-39",39,2002,2005,0.0307687,0.17764,0.110356,0.0984697,-0.2278,0.139327,-0.138583,0.073966,0
0.0246311,0.052736,0.687556,-0.107973,0.161784,-0.0634626,0.145642,-0.0627652,0.110014,-0.107634,-0.0746766,-0.0594019,0.114985,0.137296,0.162195,"Edwards_baja-Hipolito_1_2-25-40:Edwards_baja","Southern California Bight",23,19,1.00293,1.00793,"site_slope","Ecoregion","1900-2015",26.75,-113.6,0.0222011,0.00639887,0.0206297,0.00481143,"Edwards_baja","Edwards_baja-Hipolito_1_2-25-40",40,2002,2005,0.0307687,0.17764,0.110356,0.0984697,-0.2278,0.139327,-0.138583,0.073966,0
0.0124527,0.0509012,0.589778,-0.119605,0.135123,-0.0780151,0.119441,-0.0763021,0.0890539,-0.115281,-0.0842749,-0.0722547,0.096854,0.115103,0.14134,"Edwards_baja-Hipolito_2_1-25-41:Edwards_baja","Southern California Bight",23,19,1.00164,1.0073,"site_slope","Ecoregion","1900-2015",26.75,-113.6,0.0222011,0.00639887,0.0206297,0.00481143,"Edwards_baja","Edwards_baja-Hipolito_2_1-25-41",41,2002,2005,0.0307687,0.17764,0.110356,0.0984697,-0.2278,0.139327,-0.138583,0.073966,0
-0.0224134,0.0375403,0.279111,-0.118369,0.0735275,-0.0967621,0.0488982,-0.0870488,0.034888,-0.118641,-0.095392,-0.0845689,0.0387257,0.0509099,0.0733041,"Edwards_baja-Mohawk_1_1-25-49:Edwards_baja","Northern California",18,19,1.00058,1.00373,"site_slope","Ecoregion","1900-2015",34.65,-120.18,0.000394585,0.00478406,0.00213773,0.00378492,"Edwards_baja","Edwards_baja-Mohawk_1_1-25-49",49,1997,2006,-0.0968555,0.0893974,-0.0362705,0.0722159,-0.0909455,0.0902202,-0.0277051,0.0130425,0
-0.0152954,0.0461543,0.372444,-0.129909,0.100055,-0.105532,0.0758853,-0.0948753,0.0554131,-0.1308,-0.105511,-0.0898546,0.0608456,0.0758772,0.0983855,"Edwards_baja-Mohawk_2_2-25-52:Edwards_baja","Northern California",18,19,1.002,1.00548,"site_slope","Ecoregion","1900-2015",34.65,-120.18,0.000394585,0.00478406,0.00213773,0.00378492,"Edwards_baja","Edwards_baja-Mohawk_2_2-25-52",52,1997,2003,-0.253397,0.164429,-0.179677,0.13543,-0.0204464,0.191985,-0.001829,0.0215419,0
-0.00415057,0.0395399,0.459333,-0.101568,0.0965164,-0.0801046,0.0716848,-0.0663495,0.0622237,-0.109168,-0.0797229,-0.0676618,0.0616953,0.0721994,0.0949442,"Edwards_baja-Point Loma_1_1-25-69:Edwards_baja","Southern California Bight",23,19,1.00346,1.01439,"site_slope","Ecoregion","1900-2015",33.15,-117.43,0.012369,0.00540542,0.010394,0.00398213,"Edwards_baja","Edwards_baja-Point Loma_1_1-25-69",69,1997,2006,-0.0810243,0.0945727,-0.0319021,0.0644785,-0.0654909,0.065243,-0.0270066,0.00804409,0
0.00393137,0.0406185,0.533111,-0.101769,0.104145,-0.078248,0.0799644,-0.0562485,0.0737079,-0.102513,-0.0763631,-0.0602982,0.070788,0.0821064,0.103481,"Edwards_baja-Point Loma_1_2-25-70:Edwards_baja","Southern California Bight",23,19,1.00069,1.00354,"site_slope","Ecoregion","1900-2015",33.15,-117.43,0.012369,0.00540542,0.010394,0.00398213,"Edwards_baja","Edwards_baja-Point Loma_1_2-25-70",70,1997,2005,-0.14184,0.11008,-0.0600295,0.0782225,-0.0388,0.0794723,-0.0221828,0.00946016,0
0.00471905,0.0386708,0.545333,-0.0914792,0.10733,-0.0723544,0.0803833,-0.0553883,0.0712851,-0.0923916,-0.0728852,-0.0588137,0.0684582,0.079896,0.106895,"Edwards_baja-Point Loma_2_1-25-71:Edwards_baja","Southern California Bight",23,19,1.00054,1.00233,"site_slope","Ecoregion","1900-2015",33.15,-117.43,0.012369,0.00540542,0.010394,0.00398213,"Edwards_baja","Edwards_baja-Point Loma_2_1-25-71",71,1997,2006,-0.0810243,0.0945727,-0.0319021,0.0644785,-0.0654909,0.065243,-0.0270066,0.00804409,0
0.000741579,0.0404537,0.509111,-0.106349,0.106129,-0.0780333,0.0786821,-0.0632675,0.0643095,-0.103362,-0.079884,-0.0637709,0.0640538,0.0778612,0.108923,"Edwards_baja-Point Loma_2_2-25-72:Edwards_baja","Southern California Bight",23,19,1.00067,1.00279,"site_slope","Ecoregion","1900-2015",33.15,-117.43,0.012369,0.00540542,0.010394,0.00398213,"Edwards_baja","Edwards_baja-Point Loma_2_2-25-72",72,1997,2005,-0.14184,0.11008,-0.0600295,0.0782225,-0.0388,0.0794723,-0.0221828,0.00946016,0
0.00870607,0.0375914,0.576222,-0.0839335,0.102821,-0.0636799,0.0812988,-0.0514873,0.0725795,-0.0833731,-0.0630341,-0.0526447,0.0716536,0.082183,0.10456,"Edwards_baja-Point Loma_3_1-25-73:Edwards_baja","Southern California Bight",23,19,0.999646,1.00043,"site_slope","Ecoregion","1900-2015",33.15,-117.43,0.012369,0.00540542,0.010394,0.00398213,"Edwards_baja","Edwards_baja-Point Loma_3_1-25-73",73,1997,2006,-0.0810243,0.0945727,-0.0319021,0.0644785,-0.0654909,0.065243,-0.0270066,0.00804409,0
0.0159382,0.0405424,0.648,-0.0927463,0.120545,-0.0639894,0.0950325,-0.0535197,0.0786141,-0.0910662,-0.0613109,-0.0502775,0.0828267,0.0977574,0.125153,"Edwards_baja-Point Loma_3_2-25-74:Edwards_baja","Southern California Bight",23,19,0.999562,0.999837,"site_slope","Ecoregion","1900-2015",33.15,-117.43,0.012369,0.00540542,0.010394,0.00398213,"Edwards_baja","Edwards_baja-Point Loma_3_2-25-74",74,1997,2005,-0.14184,0.11008,-0.0600295,0.0782225,-0.0388,0.0794723,-0.0221828,0.00946016,0
0.0152629,0.0519133,0.618444,-0.122197,0.148257,-0.0914704,0.112554,-0.0732045,0.0964928,-0.121809,-0.0873995,-0.0708969,0.0998974,0.117809,0.148012,"Edwards_baja-Pta Banda_1_1-25-77:Edwards_baja","Southern California Bight",23,19,0.999721,1.00064,"site_slope","Ecoregion","1900-2015",32.17,-117.12,0.0127073,0.00525302,0.0110798,0.00392873,"Edwards_baja","Edwards_baja-Pta Banda_1_1-25-77",77,2001,2004,0.343773,0.0767451,0.208985,0.0765873,-0.1278,0.235184,-0.0228101,0.016222,0
0.00587983,0.0511372,0.545333,-0.128855,0.132862,-0.0949138,0.104696,-0.0767262,0.090143,-0.123187,-0.0946873,-0.0772182,0.0900235,0.10552,0.139963,"Edwards_baja-Pta Banda_2_1-25-79:Edwards_baja","Southern California Bight",23,19,1.00148,1.00647,"site_slope","Ecoregion","1900-2015",32.17,-117.12,0.0127073,0.00525302,0.0110798,0.00392873,"Edwards_baja","Edwards_baja-Pta Banda_2_1-25-79",79,2001,2004,0.343773,0.0767451,0.208985,0.0765873,-0.1278,0.235184,-0.0228101,0.016222,0
0.0205879,0.0515324,0.649556,-0.10368,0.151753,-0.0773833,0.1191,-0.0643386,0.10273,-0.106074,-0.076826,-0.0619184,0.106001,0.119598,0.149742,"Edwards_baja-Pta Prieta_1_1-25-84:Edwards_baja","Southern California Bight",23,19,1.00445,1.01556,"site_slope","Ecoregion","1900-2015",26.97,-114,0.0222011,0.00639887,0.0206297,0.00481143,"Edwards_baja","Edwards_baja-Pta Prieta_1_1-25-84",84,2002,2005,0.0307687,0.17764,0.110356,0.0984697,-0.2278,0.139327,-0.182986,0.0995885,0
0.00718254,0.0516928,0.562444,-0.117818,0.143768,-0.0999924,0.0995268,-0.0762458,0.0952061,-0.123802,-0.094605,-0.0836333,0.0899758,0.10621,0.139582,"Edwards_baja-Pta Prieta_1_2-25-85:Edwards_baja","Southern California Bight",23,19,1.00109,1.00343,"site_slope","Ecoregion","1900-2015",26.97,-114,0.0222011,0.00639887,0.0206297,0.00481143,"Edwards_baja","Edwards_baja-Pta Prieta_1_2-25-85",85,2002,2005,0.0307687,0.17764,0.110356,0.0984697,-0.2278,0.139327,-0.182986,0.0995885,0
0.0239996,0.051609,0.684444,-0.108051,0.159024,-0.0801612,0.126712,-0.0586279,0.112098,-0.107675,-0.078458,-0.0604869,0.110985,0.128889,0.159277,"Edwards_baja-PtaBaja_1_1-25-88:Edwards_baja","Southern California Bight",23,19,1.00207,1.00831,"site_slope","Ecoregion","1900-2015",30.52,-116.2,0.0119555,0.00536992,0.012303,0.00391403,"Edwards_baja","Edwards_baja-PtaBaja_1_1-25-88",88,1998,2000,0.0244154,0.667924,-0.161686,0.513977,-0.91525,0.701914,-0.124149,0.0533011,0
0.0340906,0.050842,0.746667,-0.0950255,0.162978,-0.0642707,0.135108,-0.050459,0.115231,-0.0943496,-0.0653311,-0.0496837,0.116262,0.134288,0.163635,"Edwards_baja-PtaBaja_1_2-25-89:Edwards_baja","Southern California Bight",23,19,1.00462,1.0156,"site_slope","Ecoregion","1900-2015",30.52,-116.2,0.0119555,0.00536992,0.012303,0.00391403,"Edwards_baja","Edwards_baja-PtaBaja_1_2-25-89",89,1998,2000,0.0244154,0.667924,-0.161686,0.513977,-0.91525,0.701914,-0.124149,0.0533011,0
0.0258148,0.05044,0.697333,-0.106029,0.150807,-0.0687769,0.129202,-0.0604899,0.106367,-0.103184,-0.0728817,-0.0580704,0.109993,0.125411,0.153778,"Edwards_baja-PtaBaja_2_1-25-90:Edwards_baja","Southern California Bight",23,19,1.00154,1.00189,"site_slope","Ecoregion","1900-2015",30.52,-116.2,0.0119555,0.00536992,0.012303,0.00391403,"Edwards_baja","Edwards_baja-PtaBaja_2_1-25-90",90,1998,2000,0.0244154,0.667924,-0.161686,0.513977,-0.91525,0.701914,-0.124149,0.0533011,0
0.0191296,0.0508427,0.651333,-0.117689,0.138487,-0.0839851,0.114844,-0.061804,0.105612,-0.112294,-0.0828961,-0.0660045,0.10278,0.116826,0.146399,"Edwards_baja-PtaBaja_2_2-25-91:Edwards_baja","Southern California Bight",23,19,1.00151,1.00329,"site_slope","Ecoregion","1900-2015",30.52,-116.2,0.0119555,0.00536992,0.012303,0.00391403,"Edwards_baja","Edwards_baja-PtaBaja_2_2-25-91",91,1998,2000,0.0244154,0.667924,-0.161686,0.513977,-0.91525,0.701914,-0.124149,0.0533011,0
0.0297873,0.0525051,0.708222,-0.100324,0.153336,-0.0633673,0.138419,-0.0633673,0.108566,-0.0981917,-0.0703215,-0.0546174,0.117742,0.132227,0.157473,"Edwards_baja-PtaBaja_3_1-25-92:Edwards_baja","Southern California Bight",23,19,1.00207,1.00586,"site_slope","Ecoregion","1900-2015",30.52,-116.2,0.0119555,0.00536992,0.012303,0.00391403,"Edwards_baja","Edwards_baja-PtaBaja_3_1-25-92",92,1998,2000,0.0244154,0.667924,-0.161686,0.513977,-0.91525,0.701914,-0.124149,0.0533011,0
0.0322641,0.0497238,0.741111,-0.0919862,0.155042,-0.0621669,0.131811,-0.0471211,0.114477,-0.092441,-0.065842,-0.0498332,0.112673,0.129822,0.154783,"Edwards_baja-PtaBaja_3_2-25-93:Edwards_baja","Southern California Bight",23,19,0.999731,1.00024,"site_slope","Ecoregion","1900-2015",30.52,-116.2,0.0119555,0.00536992,0.012303,0.00391403,"Edwards_baja","Edwards_baja-PtaBaja_3_2-25-93",93,1998,2000,0.0244154,0.667924,-0.161686,0.513977,-0.91525,0.701914,-0.124149,0.0533011,0
0.0491905,0.0442268,0.870222,-0.0671788,0.164682,-0.0389594,0.132016,-0.0191011,0.12363,-0.0661791,-0.0360412,-0.0222723,0.121142,0.135799,0.168558,"Edwards_baja-San Roque_1_1-25-94:Edwards_baja","Southern California Bight",23,19,1.00302,1.00917,"site_slope","Ecoregion","1900-2015",27.13,-114.37,0.0220471,0.00693387,0.0176896,0.00449145,"Edwards_baja","Edwards_baja-San Roque_1_1-25-94",94,1998,2006,0.151586,0.104836,0.0986847,0.0663602,-0.146033,0.0678973,-0.066797,0.0112635,0
0.0162179,0.0437447,0.644444,-0.0963769,0.125623,-0.0679252,0.101452,-0.0507738,0.0911032,-0.0975284,-0.0705765,-0.0561343,0.0866314,0.0995592,0.125094,"Edwards_baja-San Roque_1_2-25-95:Edwards_baja","Southern California Bight",23,19,1.00066,1.00196,"site_slope","Ecoregion","1900-2015",27.13,-114.37,0.0220471,0.00693387,0.0176896,0.00449145,"Edwards_baja","Edwards_baja-San Roque_1_2-25-95",95,1998,2006,0.151586,0.104836,0.0986847,0.0663602,-0.146033,0.0678973,-0.066797,0.0112635,0
0.0223897,0.0432942,0.698444,-0.0783739,0.140045,-0.0555373,0.115512,-0.0517091,0.0916419,-0.0857128,-0.0613177,-0.0483157,0.0954067,0.110042,0.132742,"Edwards_baja-SanQuintin_1_1-25-97:Edwards_baja","Southern California Bight",23,19,0.999783,1.00077,"site_slope","Ecoregion","1900-2015",30.78,-116.17,0.0119555,0.00536992,0.012303,0.00391403,"Edwards_baja","Edwards_baja-SanQuintin_1_1-25-97",97,1998,2006,0.0792376,0.0741324,0.0834153,0.0471163,-0.0406167,0.0914638,-0.00559409,0.0136198,0
